ID,Age,Job,Credit amount,Duration,monthly_payment,credit_duration_ratio,age_credit_ratio,high_credit_flag,long_duration_flag,young_applicant_flag,no_checking_flag,no_savings_flag,financial_instability_flag,Sex_encoded,Saving_accounts_encoded,Checking_account_encoded,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,age_group_early_career,age_group_mid_career,age_group_senior,duration_category_medium_term,duration_category_long_term,credit_category_medium,credit_category_high,Risk_encoded
625,-0.048022039826482336,2,-0.4580322824319293,-0.4897623840726178,-0.23305331860239772,-0.2395986277223748,-0.4709447229536613,0,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
768,-0.6636892170890771,2,0.12254596016629822,-0.738667542842371,0.8716901770190137,0.9039184163605031,0.3254474898599139,0,0,1,0,0,0,1,1.0,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
720,-0.13597449372113873,3,-0.6855849269667657,-0.9875727016121243,-0.12470465964218337,-0.16551281045664143,-0.6597408083199473,0,0,0,0,0,0,1,1.0,3.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
525,-0.4877843092997643,2,1.6640201830354626,0.42288986474981094,0.9040727654705892,1.0282735809661594,1.820467833899664,1,1,0,0,0,0,1,1.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,0
673,-1.0154990326677027,2,-0.42223350190542075,-1.2364778603818776,1.166643327831496,1.043855244242494,-0.1406613690834887,0,0,1,0,0,0,1,3.0,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
679,-0.8395941248783899,2,-0.6444694958670133,-0.2408572253028645,-0.5668627899577644,-0.588949352216452,-0.47816181464977137,0,0,1,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
189,-0.22392694761579512,2,-0.009661417421698642,-0.2408572253028645,0.08170822674592587,0.10853510128471675,-0.013077996680559494,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0
152,-1.0154990326677027,2,0.9133091220934322,1.2525737273156552,-0.034172691928100254,0.014690934694763791,1.580717413259159,1,1,1,0,0,0,1,1.0,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0
590,1.9748843997506147,1,-1.023015016681975,-0.738667542842371,-0.8839057408924829,-0.9356694941578911,-1.0181121174589691,0,0,0,0,0,0,0,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
601,-0.4877843092997643,2,-0.8340966996460436,-0.9875727016121243,-0.4281678154197893,-0.47554484475718883,-0.7553872951769779,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1
132,-0.7516416709837335,1,-0.19964306457227857,-0.4897623840726178,0.08373614282272128,0.09753346208236727,0.008776562481053397,0,0,1,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0
529,0.479692683541456,1,-0.9248342027627385,-1.2364778603818776,-0.37384863479133956,-0.4550381230884857,-0.9138600412413329,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
566,0.03993041406817406,2,-0.67317940896253,-0.738667542842371,-0.3477754280896837,-0.37388939895935924,-0.6730340002821703,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
888,-0.13597449372113873,3,1.1848127447004178,1.2525737273156552,0.10452228260987478,0.16787711690092974,1.0419669163750982,1,1,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,0
789,-0.7516416709837335,2,0.9664756278258706,1.584447272341993,-0.11561525008368943,-0.07233536164741351,1.3447841571749226,1,1,1,0,0,0,1,1.0,1.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1
730,-0.22392694761579512,2,1.1100251933034544,0.2569530922366421,0.645993981507805,0.7403134816453399,1.0364945903529137,1,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0
19,-0.3998318554051079,2,0.056265049686524994,0.2569530922366421,-0.16146063853410103,-0.13961514649358855,0.1222435473348459,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0
712,0.919454953014738,3,-0.2818739267717833,0.008047933466888799,-0.32449577924891954,-0.32204232744891165,-0.5007319239425712,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,0
693,0.7435500452254252,1,0.512079225499297,-1.2364778603818776,4.030350530563368,3.8302324771652447,0.08427077444980074,1,0,0,0,0,0,1,,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
365,0.03993041406817406,2,-0.6129240357990998,-0.738667542842371,-0.25543282102131903,-0.27712889624026055,-0.6212586299710857,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
716,0.3917402296467996,2,-0.06885346047048008,0.7547634097761486,-0.42447411113705474,-0.4203601451419092,-0.247470912425238,0,1,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,0
586,0.03993041406817406,2,-0.16738871776126593,-0.9875727016121243,0.9341572347417308,0.916269609942882,-0.23842545067088966,0,0,0,0,0,0,1,1.0,1.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
341,-0.8395941248783899,1,0.11616597947840561,0.008047933466888799,0.024078162726789594,0.05565996645379476,0.42680606063374715,0,0,1,0,0,0,0,1.0,1.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0
630,-0.6636892170890771,2,0.13778702514293056,0.2569530922366421,-0.09899358081138374,-0.0715412869335637,0.34228536238965335,0,0,1,0,0,0,0,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0
16,1.5351221302773328,2,-0.30030498209236195,0.2569530922366421,-0.4346861170952033,-0.437364288743088,-0.5894348784968586,0,0,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,0
14,-0.6636892170890771,2,-0.6621916644444927,-0.4897623840726178,-0.4833561029382943,-0.5059745999137759,-0.5415071562061966,0,0,1,0,0,0,0,1.0,1.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0
615,1.0953598608040507,3,3.166151191662623,2.2481943623946683,0.5642436146619879,0.6880832541727991,1.6967551549563546,1,1,0,0,0,0,1,,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
815,1.6230745841719891,2,1.474747422627982,1.2525737273156552,0.2526325817901145,0.3314623610845381,0.4181065489404516,1,1,0,0,0,0,0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,0
558,-0.7516416709837335,2,0.0995071410155749,0.2569530922366421,-0.1283259383507466,-0.10350640359653178,0.3515092098736447,0,0,1,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1
177,1.4471696763826765,2,-1.0396738551448055,-1.2364778603818776,-0.725836925263694,-0.7975215159060015,-1.0196244203646072,0,0,0,0,0,0,1,3.0,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
243,-0.7516416709837335,2,-0.7394603194423033,-0.738667542842371,-0.44935229586488473,-0.48032595195036776,-0.6096853119015492,0,0,1,0,0,0,0,1.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
976,2.502599123118553,2,-0.892579855951726,-1.2364778603818776,-0.274987726047561,-0.3588467997971464,-0.961891075455225,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
68,0.12788286796283044,2,-0.5147432218798635,1.2525737273156552,-0.7636792877681807,-0.7910363865958934,-0.5518681098244335,0,1,0,0,0,0,1,1.0,,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
315,-0.3998318554051079,2,-0.1861742164533942,1.2525737273156552,-0.595833019626271,-0.6056531086518777,-0.1196761336025634,0,1,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,1
434,-0.9275465787730462,2,-0.40238467309864373,-0.9875727016121243,0.45397567798623495,0.42569386115705166,-0.15411078292429756,0,0,1,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
469,-0.048022039826482336,1,0.4989648207519622,0.2569530922366421,0.1777626444905679,0.2300555082475893,0.3748646878425441,1,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0
82,-1.0154990326677027,1,-0.6037085081388105,-0.2408572253028645,-0.5252180848092862,-0.544163918295383,-0.3745642184888592,0,0,1,0,0,0,0,2.0,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
753,-0.9275465787730462,2,0.8860169824841139,0.7547634097761486,0.16086937931512002,0.22266572321260203,1.4400833250541802,1,1,1,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0
225,-0.7516416709837335,2,-0.23331518486948957,1.2525737273156552,-0.619914523038217,-0.6322507094787968,-0.0298011644174018,0,1,1,0,0,0,1,1.0,,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,0
991,-0.13597449372113873,1,-0.603354064767261,-0.4897623840726178,-0.411220231063713,-0.4292065245947263,-0.5849262939880824,0,0,0,0,0,0,1,2.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
409,-0.6636892170890771,2,-0.8266533888435023,-0.738667542842371,-0.5829774802108711,-0.6203440911791812,-0.7231995481550112,0,0,1,0,0,0,1,3.0,3.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
279,-0.5757367631944207,3,-0.48567886541279726,0.2569530922366421,-0.5767307744385994,-0.5921583259165355,-0.37216973888826543,0,0,1,0,0,0,1,2.0,,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
929,0.6555975913307688,1,-0.6831038233659186,-0.738667542842371,-0.3629847986656496,-0.3898264229366225,-0.7481968224081936,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
645,-0.7516416709837335,2,1.6689823902371568,1.2525737273156552,0.35185561840474927,0.44105247576988926,2.14963736467743,1,1,1,0,0,0,1,,,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1
275,-0.3118794015104515,2,-0.20354194165932407,-0.9875727016121243,0.8602831490870393,0.8407964178219851,-0.1668155451156322,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
450,-0.4877843092997643,3,2.7585413143805946,1.2525737273156552,0.9084461559109313,1.0557970242056005,2.9490490822805757,1,1,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,0
484,0.7435500452254252,2,-0.7472580736163943,-0.738667542842371,-0.46130251560314367,-0.49284789936107465,-0.8010880578697458,0,0,0,0,0,0,1,3.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
869,-1.0154990326677027,2,-0.9283786364782345,-0.738667542842371,-0.7388735286145219,-0.7836985869461301,-0.7930310350031546,0,0,1,0,0,0,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
316,0.21583532185748686,1,-0.9085298076714574,-0.738667542842371,-0.7084547874625902,-0.7518245389916036,-0.8866114101969973,0,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
80,0.7435500452254252,2,0.9469812423906432,0.2569530922366421,0.5210598660623704,0.6041657625252905,0.39002233292322697,1,0,0,0,0,0,0,,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,1
539,0.8315024991200816,1,-0.07877787487386859,-0.2408572253028645,0.011093291928941113,0.03259458289681746,-0.348006499129291,0,0,0,0,0,0,0,1.0,3.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0
249,-1.1914039404570154,2,-1.0060017348475945,-0.2408572253028645,-0.9362332182312229,-0.9861766791685415,-0.8750963813144138,0,0,1,0,0,0,0,1.0,,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
660,-1.103451486562359,2,-0.6997626618287492,-0.738667542842371,-0.388514813561021,-0.4165778560413145,-0.47260637751271345,0,0,1,0,0,0,1,1.0,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
252,-1.0154990326677027,2,-0.39742246589694946,0.7547634097761486,-0.6258896329073464,-0.6416240575267022,-0.10868246389134831,0,1,1,0,0,0,0,1.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1
34,-0.22392694761579512,3,-0.637026185064472,-0.738667542842371,-0.2923698638486649,-0.3158330973279,-0.6011576038503118,0,0,0,0,0,0,0,1.0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
290,-0.8395941248783899,2,-0.7780946469412086,-0.738667542842371,-0.508560202749895,-0.5423665095761429,-0.6371426576049841,0,0,1,0,0,0,1,1.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
183,1.2712647685933636,2,0.17925689961423252,0.2569530922366421,-0.06721686014374062,-0.036912410548681496,-0.2626563239764772,0,0,0,0,0,0,1,4.0,,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0
515,0.12788286796283044,2,-0.9436197014548667,-1.2364778603818776,-0.4314269662574963,-0.5110616410493756,-0.910426954140943,0,0,0,0,0,0,0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
88,-0.4877843092997643,3,-0.36233257211354014,-0.2408572253028645,-0.2786090047561243,-0.2789562617714881,-0.26894246305424657,0,0,0,0,0,0,1,2.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0
863,-0.3118794015104515,1,0.444734984904875,0.5058582510063954,-0.0003740906481761074,0.041245682244303306,0.4598567862746351,1,1,0,0,0,0,1,4.0,,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,0
403,-0.7516416709837335,1,-0.8752121307457961,-0.5727307703292022,-0.7196290189061569,-0.7591859262572919,-0.7652144635026897,0,0,1,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0
143,-1.1914039404570154,2,-0.28683613397347757,-0.2408572253028645,-0.20147576826372565,-0.19600584937855184,0.1361015194884907,0,0,1,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
248,-0.8395941248783899,2,-0.4771722244956071,0.2569530922366421,-0.5702124727631855,-0.5850549666580982,-0.2791194860692399,0,0,1,0,0,0,1,1.0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
905,-1.3673088482463283,3,-0.7671069024231713,-0.738667542842371,-0.49172125675507555,-0.5247219473156013,-0.48402344254652857,0,0,1,0,0,0,1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
839,0.919454953014738,2,-0.23402407161258876,0.2569530922366421,-0.38389768320760276,-0.3820172811877635,-0.46855439201010685,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,0
575,-1.0154990326677027,2,-0.1712875948483114,-0.4897623840726178,0.11850041842492919,0.13453012488672852,0.18278241485987506,0,0,1,0,0,0,0,1.0,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
32,-0.4877843092997643,2,0.9196891027813249,-0.2408572253028645,1.0312075041312279,1.1296429946850879,1.052974109288292,1,0,0,0,0,0,1,2.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0
71,0.919454953014738,1,-0.9007320534973665,-1.1535094741252931,-0.4132688401617002,-0.47961447766566856,-0.9168946702691099,0,0,0,0,0,0,1,,,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
861,-0.6636892170890771,2,-0.39068804183750727,-0.2408572253028645,-0.30757923442463087,-0.3101113462383186,-0.2415580781182831,0,0,1,0,0,0,1,1.0,,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
708,-0.9275465787730462,2,-0.7320170086397619,-0.9875727016121243,-0.21958216180654222,-0.2624440670040679,-0.5619788765749122,0,0,1,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
222,-0.4877843092997643,2,-0.908884251043007,-0.738667542842371,-0.7089979792688746,-0.752393718419363,-0.8325021408403109,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
798,1.6230745841719891,2,-0.9053398173275111,0.2569530922366421,-0.898300323759022,-0.9425907159994454,-0.9453115359181095,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0
93,-1.3673088482463283,2,0.12254596016629822,0.2569530922366421,-0.11067220464650036,-0.08426813893826396,0.891983163721002,0,0,1,0,0,0,1,,3.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0
49,-0.6636892170890771,2,-0.4247146055062679,-0.738667542842371,0.033002028115749205,0.025105379899983026,-0.2791496074870032,0,0,1,0,0,0,0,2.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
90,1.798979491961302,2,-0.9404297111109204,-0.738667542842371,-0.7573420500281949,-0.8030506874899499,-0.9698939596372377,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
690,-0.9275465787730462,2,-0.8138934274677171,-0.4897623840726178,-0.6693449774101063,-0.7039067459171088,-0.6632880482236132,0,0,1,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
995,-0.3998318554051079,1,-0.5441620217184795,-0.738667542842371,-0.15005361060212657,-0.16670808725493605,-0.4768967151037087,0,0,0,0,0,0,0,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
922,-1.1914039404570154,2,-0.6753060691918276,-0.9875727016121243,-0.10370124313251608,-0.14405474603011187,-0.41011479361155034,0,0,1,0,0,0,0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
892,0.21583532185748686,1,-0.3899791550944081,-0.738667542842371,0.08623482513162992,0.08088496382040469,-0.46448986166074296,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
266,0.03993041406817406,2,1.074935299520045,1.2525737273156552,0.04839246262714333,0.10588270895848668,0.8290608607429427,1,1,0,0,0,0,1,,,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
176,0.5676451374361124,2,-0.2460751462452748,-0.738667542842371,0.30677069848313604,0.31197181149072273,-0.41815995046508336,0,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
577,-0.22392694761579512,2,-0.47646333775250793,0.2569530922366421,-0.569669280956901,-0.5844630200532284,-0.4506490942187311,0,0,0,0,0,0,0,,,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
912,-0.9275465787730462,2,-0.09933559042374476,0.7547634097761486,-0.44315990927324145,-0.4408873257946517,0.22086472252868689,0,1,1,0,0,0,0,,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0
886,-0.13597449372113873,2,-0.1581731901009766,0.2569530922366421,-0.32577615993516157,-0.318678994466697,-0.17989599226040054,0,0,0,0,0,0,1,,2.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
499,-0.6636892170890771,2,-0.6905471341684599,-1.2364778603818776,0.34425093311676636,0.24367028015959427,-0.5728334306801302,0,0,1,0,0,0,1,2.0,3.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
326,1.1833123146987072,2,0.8966502836306015,-0.738667542842371,2.0580210819443567,2.147006286587042,0.20713486394496855,1,0,0,0,0,0,1,,,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
786,0.3917402296467996,2,-0.21133969583341503,0.09101631972347322,-0.30046835986963377,-0.29422902600468437,-0.3576610828872992,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,0
285,-0.048022039826482336,1,2.6408661150261312,2.165225976138084,0.39397031930050913,0.498022336939578,2.267911454302348,1,1,0,0,0,0,0,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,0
86,-0.7516416709837335,2,-0.7004715485718485,-0.2408572253028645,-0.6240789935530648,-0.6504806440384423,-0.5650163649664959,0,0,1,0,0,0,0,1.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
781,2.1507893075399274,2,-0.47185557392236327,0.2569530922366421,-0.5661385342160518,-0.5806153671215748,-0.7363826886627914,0,0,0,0,0,0,1,4.0,,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0
644,-0.3118794015104515,3,-0.4931221762153386,-0.2408572253028645,-0.41223418910211074,-0.42265908887474396,-0.4467451759225477,0,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
73,0.479692683541456,1,0.9508801194776887,1.7503840448551617,-0.16898772499261475,-0.13025413041657793,0.501323509505489,1,1,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
884,0.6555975913307688,2,0.27850104364811756,0.2569530922366421,0.008829992736088999,0.04596011413308767,-0.05643254504252863,1,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,1
925,0.919454953014738,2,-0.9124286847585029,-0.738667542842371,-0.7144298973317196,-0.758085512696957,-0.9247602891859346,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
530,-0.3118794015104515,2,-0.35382593119635,1.2525737273156552,-0.6814762610837934,-0.7002445762543797,-0.312091142988499,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,0
319,-0.7516416709837335,1,0.13176148782658753,-0.4897623840726178,0.4900436139235256,0.5299319586083396,0.3884626114290071,0,0,1,0,0,0,0,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0
421,-0.4877843092997643,2,-0.4406645572259994,-0.738667542842371,0.008558396832946812,-0.000507694349190096,-0.3497120407395386,0,0,0,0,0,0,1,,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
468,-0.8395941248783899,2,-0.17979423576550158,1.003668568545902,-0.5470774399227958,-0.5532813621319996,0.07468668697962871,0,1,1,0,0,0,0,1.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0
311,-0.9275465787730462,2,0.7938617058812206,0.2569530922366421,0.40373043590491886,0.4763052958734179,1.326055685969062,1,0,1,0,0,0,1,2.0,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
174,-0.8395941248783899,2,0.05059395574173156,0.008047933466888799,-0.033344971080428644,-0.006561693717176447,0.3487915886265473,0,0,1,0,0,0,1,1.0,1.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1
27,0.5676451374361124,2,-1.0145083757647846,-0.738667542842371,-0.8708691375416548,-0.9220091878916654,-0.9841213092941492,0,0,0,0,0,0,0,4.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
496,-0.5757367631944207,3,2.0425657038504244,1.2525737273156552,0.5426970063460362,0.6518334627741962,2.324644417591003,1,1,1,0,0,0,1,2.0,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,1
420,-1.3673088482463283,2,-0.030219132971574827,-0.4897623840726178,0.29145268954591325,0.31858852233842583,0.6557047385013585,0,0,1,0,0,0,0,4.0,,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0
988,-0.5757367631944207,3,1.172407226696182,0.2569530922366421,0.6937948604608406,0.7924047828738808,1.3964685092555753,1,0,1,0,0,0,1,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0
710,-0.3118794015104515,3,-0.9365308340238749,-0.2408572253028645,-0.8652561555433818,-0.9098467222248066,-0.8753767158729164,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
286,-0.8395941248783899,2,0.5375991482508674,2.2481943623946683,-0.4428339941894708,-0.43178307789717296,0.928207180723264,1,1,1,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,0
411,-0.048022039826482336,3,1.4113020591206054,1.003668568545902,0.3396091122266988,0.4236481633313987,1.1812029928015935,1,1,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,0
394,-0.3998318554051079,3,-0.3066849627802546,-0.9875727016121243,0.6495247282486539,0.6254758403006025,-0.239928606583147,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
67,-1.1914039404570154,2,-0.8025512395781302,-0.738667542842371,-0.5460404373835253,-0.5816398900915417,-0.5890305385047208,0,0,1,0,0,0,1,4.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
830,0.7435500452254252,2,-0.31767270729829183,0.2569530922366421,-0.4479943163491735,-0.4518669805623976,-0.4990742935096867,0,0,0,0,0,0,1,3.0,,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
707,-0.9275465787730462,2,-0.10713334459783573,-0.738667542842371,0.519701886546659,0.5350901471724092,0.2112162299907154,0,0,1,0,0,0,0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
479,0.7435500452254252,2,-0.6356084115782735,-0.4897623840726178,-0.4507645945612244,-0.47129022853468727,-0.7225943814890374,0,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0
790,0.3037877757521432,2,-0.7383969893276545,0.008047933466888799,-0.7242849486743098,-0.75523961555816,-0.7569054146322531,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
733,-0.6636892170890771,2,-0.23685961858498547,0.2569530922366421,-0.3860704504327408,-0.3843850676072426,-0.07161303909719365,0,0,1,0,0,0,0,4.0,,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0
518,0.6555975913307688,2,-0.7330803387544107,-1.2364778603818776,0.21388489960848694,0.11682457911606996,-0.7841491862521149,0,0,0,0,0,0,1,2.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
303,1.1833123146987072,2,-0.7915634950600929,-0.9046043153555399,-0.4164348724040442,-0.4565756467374981,-0.8586297454789273,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
569,-0.3998318554051079,2,1.2358525902035586,2.2481943623946683,-0.1753120295943557,-0.13429970759271703,1.299303047568323,1,1,0,0,0,0,0,1.0,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,1
214,1.35921722248802,2,0.025074032990161123,1.2525737273156552,-0.4879189141110841,-0.486463859833503,-0.37241437612300093,0,1,0,0,0,0,1,,,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,0
66,-0.5757367631944207,2,-0.3899791550944081,-0.738667542842371,0.08623482513162992,0.08088496382040469,-0.2700892927576889,0,0,1,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
